	0.05_0	0.07_0	0.1_0	0.02_0	1_0
PF00221	0.000	0.000	0.000	0.000	0.000
PF09093	0.000	0.000	0.000	0.000	0.000
PF09092	0.000	0.000	0.000	0.000	0.000
PF05834	0.000	0.000	0.000	0.000	0.000
PF00062	0.000	0.000	0.000	0.000	0.000
PF09043	0.000	0.000	0.000	0.000	0.000
PF01810	0.000	0.000	0.000	0.000	0.000
PF03641	0.000	0.000	0.000	0.000	0.000
PF02402	0.000	0.000	0.000	0.000	0.000
PF04971	0.000	0.000	0.000	0.000	0.000
PF01476	0.000	0.000	0.000	0.000	0.000
PF13702	0.000	0.000	0.000	0.000	0.000
PF03466	0.000	0.000	0.000	0.000	0.000
PF01186	0.000	0.000	0.000	0.000	0.000
PF02401	0.000	0.000	0.000	0.000	0.000
PF13399	0.000	0.000	0.000	0.000	0.000
PF03816	0.000	0.000	0.000	0.000	0.000
PF04397	0.000	0.000	0.000	0.000	0.000
PF14389	0.000	0.000	0.000	0.000	0.000
PF13011	0.000	0.000	0.000	0.000	0.000
PF13007	0.000	0.000	0.000	0.000	0.000
PF04604	0.000	0.000	0.000	0.000	0.000
PF10242	0.000	0.000	0.000	0.000	0.000
PF06673	0.000	0.000	0.000	0.000	0.000
PF06430	0.000	0.000	0.000	0.000	0.000
PF06488	0.000	0.000	0.000	0.000	0.000
PF15518	0.000	0.000	0.000	0.000	0.000
PF02370	0.000	0.000	0.000	0.000	0.000
PF03855	0.000	0.000	0.000	0.000	0.000
PF06617	0.000	0.000	0.000	0.000	0.000
PF12216	0.000	0.000	0.000	0.000	0.000
PF11099	0.000	0.000	0.000	0.000	0.000
PF11624	0.000	0.000	0.000	0.000	0.000
PF08367	0.000	0.000	0.000	0.000	0.000
PF07687	0.000	0.000	0.000	0.000	0.000
PF09213	0.000	0.000	0.000	0.000	0.000
PF13402	0.000	0.000	0.000	0.000	0.000
PF09245	0.000	0.000	0.000	0.000	0.000
PF02847	0.000	0.000	0.000	0.000	0.000
PF07476	0.000	0.000	0.000	0.000	0.000
PF05034	0.000	0.000	0.000	0.000	0.000
PF03281	0.000	0.000	0.000	0.000	0.000
PF12464	0.000	0.000	0.000	0.000	0.000
PF09028	0.000	0.000	0.000	0.000	0.000
PF12704	0.000	0.000	0.000	0.000	0.000
PF14865	0.000	0.000	0.000	0.000	0.000
PF09726	0.000	0.000	0.000	0.000	0.000
PF01823	0.000	0.000	0.000	0.000	0.000
PF01661	0.000	0.000	0.000	0.000	0.000
PF14519	0.000	0.000	0.000	0.000	0.000
PF03523	0.000	0.000	0.000	0.000	0.000
PF05557	0.000	0.000	0.000	0.000	0.000
PF08311	0.000	0.000	0.000	0.000	0.000
PF08171	0.000	0.000	0.000	0.000	0.000
PF10545	0.000	0.000	0.000	0.000	0.000
PF03817	0.000	0.000	0.000	0.000	0.000
PF03818	0.000	0.000	0.000	0.000	0.000
PF13017	0.000	0.000	0.000	0.000	0.000
PF02545	0.000	0.000	0.000	0.000	0.000
PF09174	0.000	0.000	0.000	0.000	0.000
PF14437	0.000	0.000	0.000	0.000	0.000
PF12750	0.000	0.000	0.000	0.000	0.000
PF01973	0.000	0.000	0.000	0.000	0.000
PF08383	0.000	0.000	0.000	0.000	0.000
PF01454	0.000	0.000	0.000	0.000	0.000
PF12440	0.000	0.000	0.000	0.000	0.000
PF09282	0.000	0.000	0.000	0.000	0.000
PF02792	0.000	0.000	0.000	0.000	0.000
PF05507	0.000	0.000	0.000	0.000	0.000
PF03082	0.000	0.000	0.000	0.000	0.000
PF10608	0.000	0.000	0.000	0.000	0.000
PF04112	0.000	0.000	0.000	0.000	0.000
PF04874	0.000	0.000	0.000	0.000	0.000
PF12434	0.000	0.000	0.000	0.000	0.000
PF01274	0.000	0.000	0.000	0.000	0.000
PF11721	0.000	0.000	0.000	0.000	0.000
PF12819	0.000	0.000	0.000	0.000	0.000
PF14785	0.000	0.000	0.000	0.000	0.000
PF00390	0.000	0.000	0.000	0.000	0.000
PF03949	0.000	0.000	0.000	0.000	0.000
PF07148	0.000	0.000	0.000	0.000	0.000
PF00629	0.000	0.000	0.000	0.000	0.000
PF10434	0.000	0.000	0.000	0.000	0.000
PF02330	0.000	0.000	0.000	0.000	0.000
PF09596	0.000	0.000	0.000	0.000	0.000
PF02157	0.000	0.000	0.000	0.000	0.000
PF07502	0.000	0.000	0.000	0.000	0.000
PF01232	0.000	0.000	0.000	0.000	0.000
PF08125	0.000	0.000	0.000	0.000	0.000
PF01050	0.000	0.000	0.000	0.000	0.000
PF05007	0.000	0.000	0.000	0.000	0.000
PF04188	0.000	0.000	0.000	0.000	0.000
PF11051	0.000	0.000	0.000	0.000	0.000
PF01575	0.000	0.000	0.000	0.000	0.000
PF13452	0.000	0.000	0.000	0.000	0.000
PF03642	0.000	0.000	0.000	0.000	0.000
PF00414	0.000	0.000	0.000	0.000	0.000
PF08377	0.000	0.000	0.000	0.000	0.000
PF03999	0.000	0.000	0.000	0.000	0.000
PF05672	0.000	0.000	0.000	0.000	0.000
PF01124	0.000	0.000	0.000	0.000	0.000
PF08923	0.000	0.000	0.000	0.000	0.000
PF13999	0.000	0.000	0.000	0.000	0.000
PF01914	0.000	0.000	0.000	0.000	0.000
PF02063	0.000	0.000	0.000	0.000	0.000
PF02124	0.000	0.000	0.000	0.000	0.000
PF07153	0.000	0.000	0.000	0.000	0.000
PF01047	0.000	0.000	0.000	0.000	0.000
PF12802	0.000	0.000	0.000	0.000	0.000
PF01284	0.000	0.000	0.000	0.000	0.000
PF10564	0.000	0.000	0.000	0.000	0.000
PF02064	0.000	0.000	0.000	0.000	0.000
PF05231	0.000	0.000	0.000	0.000	0.000
PF05230	0.000	0.000	0.000	0.000	0.000
PF08249	0.000	0.000	0.000	0.000	0.000
PF08251	0.000	0.000	0.000	0.000	0.000
PF06391	0.000	0.000	0.000	0.000	0.000
PF07158	0.000	0.000	0.000	0.000	0.000
PF01554	0.000	0.000	0.000	0.000	0.000
PF00917	0.000	0.000	0.000	0.000	0.000
PF12737	0.000	0.000	0.000	0.000	0.000
PF12731	0.000	0.000	0.000	0.000	0.000
PF01824	0.000	0.000	0.000	0.000	0.000
PF06303	0.000	0.000	0.000	0.000	0.000
PF10393	0.000	0.000	0.000	0.000	0.000
PF00661	0.000	0.000	0.000	0.000	0.000
PF04769	0.000	0.000	0.000	0.000	0.000
PF07291	0.000	0.000	0.000	0.000	0.000
PF03819	0.000	0.000	0.000	0.000	0.000
PF12643	0.000	0.000	0.000	0.000	0.000
PF07961	0.000	0.000	0.000	0.000	0.000
PF01429	0.000	0.000	0.000	0.000	0.000
PF14048	0.000	0.000	0.000	0.000	0.000
PF04837	0.000	0.000	0.000	0.000	0.000
PF04899	0.000	0.000	0.000	0.000	0.000
PF08523	0.000	0.000	0.000	0.000	0.000
PF03062	0.000	0.000	0.000	0.000	0.000
PF13813	0.000	0.000	0.000	0.000	0.000
PF02820	0.000	0.000	0.000	0.000	0.000
PF03621	0.000	0.000	0.000	0.000	0.000
PF05854	0.000	0.000	0.000	0.000	0.000
PF10506	0.000	0.000	0.000	0.000	0.000
PF05292	0.000	0.000	0.000	0.000	0.000
PF02470	0.000	0.000	0.000	0.000	0.000
PF02289	0.000	0.000	0.000	0.000	0.000
PF05934	0.000	0.000	0.000	0.000	0.000
PF00493	0.000	0.000	0.000	0.000	0.000
PF09332	0.000	0.000	0.000	0.000	0.000
PF12619	0.000	0.000	0.000	0.000	0.000
PF09739	0.000	0.000	0.000	0.000	0.000
PF14551	0.000	0.000	0.000	0.000	0.000
PF12814	0.000	0.000	0.000	0.000	0.000
PF00015	0.000	0.000	0.000	0.000	0.000
PF02993	0.000	0.000	0.000	0.000	0.000
PF05581	0.000	0.000	0.000	0.000	0.000
PF10117	0.000	0.000	0.000	0.000	0.000
PF13325	0.000	0.000	0.000	0.000	0.000
PF02249	0.000	0.000	0.000	0.000	0.000
PF02745	0.000	0.000	0.000	0.000	0.000
PF02241	0.000	0.000	0.000	0.000	0.000
PF02783	0.000	0.000	0.000	0.000	0.000
PF04609	0.000	0.000	0.000	0.000	0.000
PF02505	0.000	0.000	0.000	0.000	0.000
PF02240	0.000	0.000	0.000	0.000	0.000
PF12593	0.000	0.000	0.000	0.000	0.000
PF06833	0.000	0.000	0.000	0.000	0.000
PF10620	0.000	0.000	0.000	0.000	0.000
PF15316	0.000	0.000	0.000	0.000	0.000
PF02315	0.000	0.000	0.000	0.000	0.000
PF15501	0.000	0.000	0.000	0.000	0.000
PF08118	0.000	0.000	0.000	0.000	0.000
PF07398	0.000	0.000	0.000	0.000	0.000
PF11716	0.000	0.000	0.000	0.000	0.000
PF04349	0.000	0.000	0.000	0.000	0.000
PF11542	0.000	0.000	0.000	0.000	0.000
PF06433	0.000	0.000	0.000	0.000	0.000
PF02975	0.000	0.000	0.000	0.000	0.000
PF06910	0.000	0.000	0.000	0.000	0.000
PF05301	0.000	0.000	0.000	0.000	0.000
PF05389	0.000	0.000	0.000	0.000	0.000
PF05223	0.000	0.000	0.000	0.000	0.000
PF09773	0.000	0.000	0.000	0.000	0.000
PF10744	0.000	0.000	0.000	0.000	0.000
PF09748	0.000	0.000	0.000	0.000	0.000
PF10280	0.000	0.000	0.000	0.000	0.000
PF09497	0.000	0.000	0.000	0.000	0.000
PF12145	0.000	0.000	0.000	0.000	0.000
PF12144	0.000	0.000	0.000	0.000	0.000
PF06333	0.000	0.000	0.000	0.000	0.000
PF11597	0.000	0.000	0.000	0.000	0.000
PF08638	0.000	0.000	0.000	0.000	0.000
PF09606	0.000	0.000	0.000	0.000	0.000
PF05397	0.000	0.000	0.000	0.000	0.000
PF11635	0.000	0.000	0.000	0.000	0.000
PF10156	0.000	0.000	0.000	0.000	0.000
PF09637	0.000	0.000	0.000	0.000	0.000
PF10278	0.000	0.000	0.000	0.000	0.000
PF11214	0.000	0.000	0.000	0.000	0.000
PF08612	0.000	0.000	0.000	0.000	0.000
PF11221	0.000	0.000	0.000	0.000	0.000
PF06179	0.000	0.000	0.000	0.000	0.000
PF11573	0.000	0.000	0.000	0.000	0.000
PF11277	0.000	0.000	0.000	0.000	0.000
PF11232	0.000	0.000	0.000	0.000	0.000
PF11244	0.000	0.000	0.000	0.000	0.000
PF11235	0.000	0.000	0.000	0.000	0.000
PF11265	0.000	0.000	0.000	0.000	0.000
PF08711	0.000	0.000	0.000	0.000	0.000
PF11571	0.000	0.000	0.000	0.000	0.000
PF11594	0.000	0.000	0.000	0.000	0.000
PF11568	0.000	0.000	0.000	0.000	0.000
PF11593	0.000	0.000	0.000	0.000	0.000
PF11315	0.000	0.000	0.000	0.000	0.000
PF05669	0.000	0.000	0.000	0.000	0.000
PF10018	0.000	0.000	0.000	0.000	0.000
PF08689	0.000	0.000	0.000	0.000	0.000
PF04934	0.000	0.000	0.000	0.000	0.000
PF05983	0.000	0.000	0.000	0.000	0.000
PF10232	0.000	0.000	0.000	0.000	0.000
PF07544	0.000	0.000	0.000	0.000	0.000
PF14417	0.000	0.000	0.000	0.000	0.000
PF09047	0.000	0.000	0.000	0.000	0.000
PF13971	0.000	0.000	0.000	0.000	0.000
PF10376	0.000	0.000	0.000	0.000	0.000
PF15163	0.000	0.000	0.000	0.000	0.000
PF03525	0.000	0.000	0.000	0.000	0.000
PF08670	0.000	0.000	0.000	0.000	0.000
PF06236	0.000	0.000	0.000	0.000	0.000
PF08189	0.000	0.000	0.000	0.000	0.000
PF02065	0.000	0.000	0.000	0.000	0.057
PF01372	0.000	0.000	0.000	0.000	0.000
PF09746	0.000	0.000	0.000	0.000	0.000
PF14564	0.000	0.000	0.000	0.000	0.000
PF10540	0.000	0.000	0.000	0.000	0.000
PF01875	0.000	0.000	0.000	0.000	0.000
PF02964	0.000	0.000	0.000	0.000	0.000
PF03547	0.000	0.000	0.000	0.000	0.000
PF05053	0.000	0.000	0.000	0.000	0.000
PF10457	0.000	0.000	0.000	0.000	0.000
PF08877	0.000	0.000	0.000	0.000	0.000
PF09074	0.000	0.000	0.000	0.000	0.000
PF03243	0.000	0.000	0.000	0.000	0.000
PF03203	0.000	0.000	0.000	0.000	0.000
PF05052	0.000	0.000	0.000	0.000	0.000
PF07133	0.000	0.000	0.000	0.000	0.000
PF00376	0.000	0.000	0.000	0.000	-0.091
PF09278	0.000	0.000	0.000	0.000	0.000
PF13411	0.000	0.000	0.000	0.000	0.000
PF13591	0.000	0.000	0.000	0.000	0.000
PF02411	0.000	0.000	0.000	0.000	0.000
PF10185	0.000	0.000	0.000	0.000	0.000
PF06060	0.000	0.000	0.000	0.000	0.000
PF03724	0.000	0.000	0.000	0.000	0.000
PF01676	0.000	0.000	0.000	0.000	0.000
PF12044	0.000	0.000	0.000	0.000	0.000
PF00149	0.000	0.000	0.000	0.000	0.000
PF12850	0.000	0.000	0.000	0.000	0.000
PF14582	0.000	0.000	0.000	0.000	0.000
PF14008	0.000	0.000	0.000	0.000	0.000
PF00131	0.000	0.000	0.000	0.000	0.000
PF02066	0.000	0.000	0.000	0.000	0.000
PF01439	0.000	0.000	0.000	0.000	0.000
PF02067	0.000	0.000	0.000	0.000	0.000
PF05522	0.000	0.000	0.000	0.000	0.000
PF07846	0.000	0.000	0.000	0.000	0.000
PF12749	0.000	0.000	0.000	0.000	0.000
PF02068	0.000	0.000	0.000	0.000	0.000
PF02069	0.000	0.000	0.000	0.000	0.000
PF12809	0.000	0.000	0.000	0.000	0.000
PF14455	0.000	0.000	0.000	0.000	0.000
PF10118	0.000	0.000	0.000	0.000	0.000
PF13801	0.000	0.000	0.000	0.000	0.000
PF09595	0.000	0.000	0.000	0.000	0.000
PF06652	0.000	0.000	0.000	0.000	0.000
PF01420	0.000	0.000	0.000	0.000	0.000
PF02086	0.000	0.000	0.000	0.000	0.000
PF05971	0.000	0.000	0.000	0.000	0.000
PF08241	0.000	0.000	0.000	0.000	0.000
PF08242	0.000	0.000	0.000	0.000	0.000
PF08421	0.000	0.000	0.000	0.000	0.000
PF08484	0.000	0.000	0.000	0.000	0.000
PF09445	0.000	0.000	0.000	0.000	0.000
PF10294	0.000	0.000	0.000	0.000	0.000
PF12692	0.000	0.000	0.000	0.000	0.000
PF12847	0.000	0.000	0.000	0.000	0.000
PF04672	0.000	0.000	0.000	0.000	0.000
PF02870	0.000	0.000	0.000	0.000	0.000
PF00891	0.000	0.000	0.000	0.000	0.000
PF12147	0.000	0.000	0.000	0.000	0.000
PF05050	0.000	0.000	0.000	0.000	0.000
PF13383	0.000	0.000	0.000	0.000	0.000
PF13489	0.000	0.000	0.000	0.000	0.000
PF13578	0.000	0.000	0.000	0.000	0.000
PF13649	0.000	0.000	0.000	0.000	0.000
PF13659	0.000	0.000	0.000	0.000	0.000
PF13708	0.000	0.000	0.000	0.000	0.000
PF02636	0.000	0.000	0.000	0.000	0.000
PF03141	0.000	0.000	0.000	0.000	0.000
PF01596	0.000	0.000	0.000	0.000	0.000
PF05430	0.000	0.000	0.000	0.000	0.000
PF13847	0.000	0.000	0.000	0.000	0.000
PF13679	0.000	0.000	0.000	0.000	0.000
PF10017	0.000	0.000	0.000	0.000	0.000
PF02390	0.000	0.000	0.000	0.000	0.000
PF01795	0.000	0.000	0.000	0.000	0.000
PF03737	0.000	0.000	0.000	0.000	0.000
PF03492	0.000	0.000	0.000	0.000	0.000
PF05148	0.000	0.000	0.000	0.000	0.000
PF08003	0.000	0.000	0.000	0.000	0.000
PF12248	0.000	0.000	0.000	0.000	0.000
PF05891	0.000	0.000	0.000	0.000	0.000
PF14314	0.000	0.000	0.000	0.000	0.000
PF04452	0.000	0.000	0.000	0.000	0.000
PF10672	0.000	0.000	0.000	0.000	0.000
PF04013	0.000	0.000	0.000	0.000	0.000
PF02598	0.000	0.000	0.000	0.000	0.000
PF09936	0.000	0.000	0.000	0.000	0.000
PF10119	0.000	0.000	0.000	0.000	0.000
PF08267	0.000	0.000	0.000	0.000	0.000
PF01717	0.000	0.000	0.000	0.000	0.000
PF01340	0.000	0.000	0.000	0.000	0.000
PF09635	0.000	0.000	0.000	0.000	0.000
PF07021	0.000	0.000	0.000	0.000	0.000
PF02475	0.000	0.000	0.000	0.000	0.000
PF06368	0.000	0.000	0.000	0.000	0.000
PF06838	0.000	0.000	0.000	0.000	0.000
PF02965	0.000	0.000	0.000	0.000	0.000
PF08842	0.000	0.000	0.000	0.000	0.000
PF07777	0.000	0.000	0.000	0.000	0.000
PF04202	0.000	0.000	0.000	0.000	0.000
PF12150	0.000	0.000	0.000	0.000	0.000
PF07690	0.000	0.000	0.000	0.000	0.000
PF12832	0.000	0.000	0.000	0.000	0.000
PF13347	0.000	0.000	0.000	0.000	0.000
PF05977	0.000	0.000	0.000	0.000	0.000
PF07672	0.000	0.000	0.000	0.000	0.000
PF04648	0.000	0.000	0.000	0.000	0.000
PF05436	0.000	0.000	0.000	0.000	0.000
PF07109	0.000	0.000	0.000	0.000	0.000
PF11974	0.000	0.000	0.000	0.000	0.000
PF09644	0.000	0.000	0.000	0.000	0.000
PF05043	0.000	0.000	0.000	0.000	0.000
PF05060	0.000	0.000	0.000	0.000	0.000
PF05283	0.000	0.000	0.000	0.000	0.000
PF06925	0.000	0.000	0.000	0.000	0.000
PF06420	0.000	0.000	0.000	0.000	0.000
PF05220	0.000	0.000	0.000	0.000	0.000
PF08602	0.000	0.000	0.000	0.000	0.000
PF13998	0.000	0.000	0.000	0.000	0.000
PF02142	0.000	0.000	0.000	0.000	0.000
PF12002	0.000	0.000	0.000	0.000	0.000
PF02308	0.000	0.000	0.000	0.000	0.000
PF01769	0.000	0.000	0.000	0.000	0.000
PF03448	0.000	0.000	0.000	0.000	0.000
PF01078	0.000	0.000	0.000	0.000	0.000
PF13335	0.000	0.000	0.000	0.000	0.000
PF05653	0.000	0.000	0.000	0.000	0.000
PF03165	0.000	0.000	0.000	0.000	0.000
PF03166	0.000	0.000	0.000	0.000	0.000
PF09307	0.000	0.000	0.000	0.000	0.000
PF08831	0.000	0.000	0.000	0.000	0.000
PF00129	0.000	0.000	0.000	0.000	0.000
PF00993	0.000	0.000	0.000	0.000	0.000
PF00969	0.000	0.000	0.000	0.000	0.000
PF14586	0.000	0.000	0.000	0.000	0.000
PF06623	0.000	0.000	0.000	0.000	0.000
PF12829	0.000	0.000	0.000	0.000	0.000
PF03707	0.000	0.000	0.000	0.000	0.000
PF06175	0.000	0.000	0.000	0.000	0.000
PF13794	0.000	0.000	0.000	0.000	0.000
PF09117	0.000	0.000	0.000	0.000	0.000
PF02426	0.000	0.000	0.000	0.000	0.000
PF06701	0.000	0.000	0.000	0.000	0.000
PF07035	0.000	0.000	0.000	0.000	0.000
PF12258	0.000	0.000	0.000	0.000	0.000
PF03526	0.000	0.000	0.000	0.000	0.000
PF07989	0.000	0.000	0.000	0.000	0.000
PF13931	0.000	0.000	0.000	0.000	0.000
PF04687	0.000	0.000	0.000	0.000	0.000
PF04726	0.000	0.000	0.000	0.000	0.000
PF04517	0.000	0.000	0.000	0.000	0.000
PF12929	0.000	0.000	0.000	0.000	0.000
PF04478	0.000	0.000	0.000	0.000	0.000
PF01187	0.000	0.000	0.000	0.000	0.000
PF15624	0.000	0.000	0.000	0.000	0.000
PF14877	0.000	0.000	0.000	0.000	0.000
PF02854	0.000	0.000	0.000	0.000	0.000
PF09088	0.000	0.000	0.000	0.000	0.000
PF09090	0.000	0.000	0.000	0.000	0.000
PF05644	0.000	0.000	0.000	0.000	0.000
PF07395	0.000	0.000	0.000	0.000	0.000
PF06664	0.000	0.000	0.000	0.000	0.000
PF12448	0.000	0.000	0.000	0.000	0.000
PF03775	0.000	0.000	0.000	0.000	0.000
PF05209	0.000	0.000	0.000	0.000	0.000
PF03776	0.000	0.000	0.000	0.000	0.000
PF10665	0.000	0.000	0.000	0.000	0.000
PF11114	0.000	0.000	0.000	0.000	0.000
PF12691	0.000	0.000	0.000	0.000	0.000
PF06763	0.000	0.000	0.000	0.000	0.000
PF00230	0.000	0.000	0.000	0.000	0.000
PF10243	0.000	0.000	0.000	0.000	0.000
PF06629	0.000	0.000	0.000	0.000	0.000
PF09140	0.000	0.000	0.000	0.000	0.000
PF02815	0.000	0.000	0.000	0.000	0.000
PF08477	0.000	0.000	0.000	0.000	0.000
PF05859	0.000	0.000	0.000	0.000	0.000
PF08202	0.000	0.000	0.000	0.000	0.000
PF08641	0.000	0.000	0.000	0.000	0.000
PF10644	0.000	0.000	0.000	0.000	0.000
PF11458	0.000	0.000	0.000	0.000	0.000
PF04212	0.000	0.000	0.000	0.000	0.000
PF13012	0.000	0.000	0.000	0.000	0.000
PF11093	0.000	0.000	0.000	0.000	0.000
PF09776	0.000	0.000	0.000	0.000	0.000
PF09731	0.000	0.000	0.000	0.000	0.000
PF10660	0.000	0.000	0.000	0.000	0.000
PF05919	0.000	0.000	0.000	0.000	0.000
PF00153	0.000	0.000	0.000	0.000	0.000
PF06258	0.000	0.000	0.000	0.000	0.000
PF05308	0.000	0.000	0.000	0.000	0.000
PF14972	0.000	0.000	0.000	0.000	0.000
PF10173	0.000	0.000	0.000	0.000	0.000
PF08039	0.000	0.000	0.000	0.000	0.000
PF11709	0.000	0.000	0.000	0.000	0.000
PF14724	0.000	0.000	0.000	0.000	0.000
PF12246	0.000	0.000	0.000	0.000	0.000
PF12247	0.000	0.000	0.000	0.000	0.000
PF14991	0.000	0.000	0.000	0.000	0.000
PF10248	0.000	0.000	0.000	0.000	0.000
PF09864	0.000	0.000	0.000	0.000	0.000
PF15274	0.000	0.000	0.000	0.000	0.000
PF03094	0.000	0.000	0.000	0.000	0.000
PF03304	0.000	0.000	0.000	0.000	0.000
PF07171	0.000	0.000	0.000	0.000	0.000
PF03562	0.000	0.000	0.000	0.000	0.000
PF06474	0.000	0.000	0.000	0.000	0.000
PF03972	0.000	0.000	0.000	0.000	0.000
PF10270	0.000	0.000	0.000	0.000	0.000
PF09448	0.000	0.000	0.000	0.000	0.000
PF02406	0.000	0.000	0.000	0.000	0.000
PF09139	0.000	0.000	0.000	0.000	0.000
PF03176	0.000	0.000	0.000	0.000	0.000
PF08505	0.000	0.000	0.000	0.000	0.000
PF01926	0.000	0.000	0.000	0.000	0.000
PF08438	0.000	0.000	0.000	0.000	0.000
PF12460	0.000	0.000	0.000	0.000	0.000
PF14500	0.000	0.000	0.000	0.000	0.000
PF10433	0.000	0.000	0.000	0.000	0.000
PF14911	0.000	0.000	0.000	0.000	0.000
PF14910	0.000	0.000	0.000	0.000	0.000
PF10159	0.000	0.000	0.000	0.000	0.000
PF01054	0.000	0.000	0.000	0.000	0.000
PF01642	0.000	0.000	0.000	0.000	0.000
PF03962	0.000	0.000	0.000	0.000	0.000
PF13762	0.000	0.000	0.000	0.000	0.000
PF04039	0.000	0.000	0.000	0.000	0.000
PF01899	0.000	0.000	0.000	0.000	0.000
PF07657	0.000	0.000	0.000	0.000	0.000
PF06692	0.000	0.000	0.000	0.000	0.000
PF05067	0.000	0.000	0.000	0.000	0.000
PF03404	0.000	0.000	0.000	0.000	0.000
PF06967	0.000	0.000	0.000	0.000	0.000
PF08569	0.000	0.000	0.000	0.000	0.000
PF01967	0.000	0.000	0.000	0.000	0.000
PF02391	0.000	0.000	0.000	0.000	0.000
PF10703	0.000	0.000	0.000	0.000	0.000
PF03637	0.000	0.000	0.000	0.000	0.000
PF03389	0.000	0.000	0.000	0.000	0.000
PF03205	0.000	0.000	0.000	0.000	0.000
PF05713	0.000	0.000	0.000	0.000	0.000
PF01076	0.000	0.000	0.000	0.000	0.000
PF06463	0.000	0.000	0.000	0.000	0.000
PF00994	0.000	0.000	0.000	0.000	0.000
PF12694	0.000	0.000	0.000	0.000	0.000
PF07200	0.000	0.000	0.000	0.000	0.000
PF03454	0.000	0.000	0.000	0.000	0.000
PF03453	0.000	0.000	0.000	0.000	0.000
PF05237	0.000	0.000	0.000	0.000	0.000
PF05161	0.000	0.000	0.000	0.000	-0.077
PF04603	0.000	0.000	0.000	0.000	0.000
PF12181	0.000	0.000	0.000	0.000	0.000
PF00384	0.000	0.000	0.000	0.000	0.000
PF04879	0.000	0.000	0.000	0.000	0.000
PF01568	0.000	0.000	0.000	0.000	0.000
PF03164	0.000	0.000	0.000	0.000	0.000
PF09200	0.000	0.000	0.000	0.000	0.000
PF15626	0.000	0.000	0.000	0.000	0.000
PF14318	0.000	0.000	0.000	0.000	0.000
PF00946	0.000	0.000	0.000	0.000	0.000
PF04744	0.000	0.000	0.000	0.000	0.000
PF08765	0.000	0.000	0.000	0.000	0.000
PF14225	0.000	0.000	0.000	0.000	0.000
PF14228	0.000	0.000	0.000	0.000	0.000
PF14222	0.000	0.000	0.000	0.000	0.000
PF06451	0.000	0.000	0.000	0.000	0.000
PF02493	0.000	0.000	0.000	0.000	0.000
PF07661	0.000	0.000	0.000	0.000	0.000
PF03473	0.000	0.000	0.000	0.000	0.000
PF03476	0.000	0.000	0.000	0.000	0.000
PF02722	0.000	0.000	0.000	0.000	0.000
PF02707	0.000	0.000	0.000	0.000	0.000
PF09114	0.000	0.000	0.000	0.000	0.000
PF01618	0.000	0.000	0.000	0.000	0.000
PF13677	0.000	0.000	0.000	0.000	0.000
PF09158	0.000	0.000	0.000	0.000	0.000
PF00635	0.000	0.000	0.000	0.000	0.000
PF04643	0.000	0.000	0.000	0.000	0.000
PF04644	0.000	0.000	0.000	0.000	0.000
PF04870	0.000	0.000	0.000	0.000	0.000
PF12554	0.000	0.000	0.000	0.000	0.000
PF12926	0.000	0.000	0.000	0.000	0.000
PF01853	0.000	0.000	0.000	0.000	0.000
PF01107	0.000	0.000	0.000	0.000	0.000
PF03650	0.000	0.000	0.000	0.000	0.000
PF15502	0.000	0.000	0.000	0.000	0.000
PF04006	0.000	0.000	0.000	0.000	0.000
PF10175	0.000	0.000	0.000	0.000	0.000
PF07668	0.000	0.000	0.000	0.000	0.000
PF07666	0.000	0.000	0.000	0.000	0.000
PF09176	0.000	0.000	0.000	0.000	0.000
PF04117	0.000	0.000	0.000	0.000	0.000
PF06039	0.000	0.000	0.000	0.000	0.000
PF15183	0.000	0.000	0.000	0.000	0.000
PF10555	0.000	0.000	0.000	0.000	0.000
PF02381	0.000	0.000	0.000	0.000	0.000
PF09444	0.000	0.000	0.000	0.000	0.000
PF04152	0.000	0.000	0.000	0.000	0.000
PF06723	0.000	0.000	0.000	0.000	0.000
PF04085	0.000	0.000	0.000	0.000	0.000
PF04093	0.000	0.000	0.000	0.000	0.000
PF15155	0.000	0.000	0.000	0.000	0.000
PF13887	0.000	0.000	0.000	0.000	0.000
PF13888	0.000	0.000	0.000	0.000	0.000
PF05712	0.000	0.000	0.000	0.000	0.000
PF15325	0.000	0.000	0.000	0.000	0.000
PF03022	0.000	0.000	0.000	0.000	0.000
PF13003	0.000	0.000	0.000	0.000	0.000
PF03919	0.000	0.000	0.000	0.000	0.000
PF01331	0.000	0.000	0.000	0.000	0.000
PF13929	0.000	0.000	0.000	0.000	0.000
PF02940	0.000	0.000	0.000	0.000	0.000
PF09387	0.000	0.000	0.000	0.000	0.000
PF14978	0.000	0.000	0.000	0.000	0.000
PF12824	0.000	0.000	0.000	0.000	0.000
PF09809	0.000	0.000	0.000	0.000	0.000
PF09812	0.000	0.000	0.000	0.000	0.000
PF11788	0.000	0.000	0.000	0.000	0.000
PF06984	0.000	0.000	0.000	0.000	0.000
PF10244	0.000	0.000	0.000	0.000	0.000
PF10245	0.000	0.000	0.000	0.000	0.000
PF10484	0.000	0.000	0.000	0.000	0.000
PF14955	0.000	0.000	0.000	0.000	0.000
PF13741	0.000	0.000	0.000	0.000	0.000
PF14943	0.000	0.000	0.000	0.000	0.000
PF10037	0.000	0.000	0.000	0.000	0.000
PF10213	0.000	0.000	0.000	0.000	0.000
PF15433	0.000	0.000	0.000	0.000	0.000
